Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
-.41999999,-1.46,-1.17,-2.1600001,-1.58,-.38,-3.5,-1.17,-.77999997,-.33000001,-1.03,1.14
-.43000001,.28,-.47999999,-.12,-2.3900001,1.45,.31999999,1.14,-3.45,-.19,-.50999999,-.87
1.5599999,1.12,-.75999999,-.94,-2.76,-1.41,.25,1.46,-2.29,1.26,-2.1700001,-.029999999
-1.34,.76999998,-.54000002,-.079999998,.039999999,-.94,-1.12,-1.2,-.56999999,-1.6799999,-1.62,-4.2600002
-1.67,-.31999999,.059999999,.74000001,-2.75,4.7600002,.27000001,.47999999,-4.23,1.47,-1.9299999,-2.74
-.43000001,-.54000002,-1.28,-3.29,.15000001,-1.52,-1.22,-3.76,-.17,-.50999999,-.19,.28999999
-.88,-.07,.62,-.36000001,-.93000001,-.17,-.30000001,-.25999999,-1,-2.8800001,-1.63,-1.21
.16,-1.4,-.02,-1.54,-1.4,-.61000001,-.0099999998,-1.11,-.1,.97000003,-1.72,.77999997
-1.8200001,-1.49,-3.4200001,-1.39,.46000001,-4.27,.5,-1,-1.84,-.88999999,.80000001,.55000001
-.62,-.67000002,-4.9400001,-2.46,-1.6799999,-.70999998,.69999999,-1.45,-2.02,-.25,-1.1,2.97
-1.77,-1.0700001,-1.3,-1.47,-.61000001,-.34999999,-.63999999,.54000002,-.14,-2.75,0,-.58999997
-1.65,-.5,1.28,-2.1199999,.13,-3.3800001,2.3199999,-.56999999,-3.3599999,-1.4299999,-1.05,-.73000002
-1.92,.77999997,-2.1600001,-1.39,.15000001,-.95999998,-1.88,-2.5,-.55000001,-.28999999,.43000001,1.95
.029999999,.49000001,-.95999998,-1.66,-.22,-1.8099999,-1.77,-1.75,.79000002,-.090000004,-1.7,-2
-.07,-1.1900001,-3.3599999,-1.17,.34,-2.0899999,-1.27,-3.74,.2,-.0099999998,-2.22,-.94999999
.40000001,-1.33,-1.62,-3.5799999,.18000001,.31,-.74000001,.95999998,1.15,-.28,.52999997,-1.6799999
-1.8,-2.0599999,-.25999999,-.33000001,-.02,-.64999998,-3.0699999,.16,.059999999,.1,-.85000002,.56
-.23999999,-1.3200001,-2.95,-1.84,1.26,-.31999999,-.83999997,-1.97,-1.05,.079999998,-.43000001,1.7
-.77999997,-2.0999999,-1.34,-1.48,2.72,.20999999,.56999999,.22,-2.6199999,-2.6500001,-1.08,-1.34
-.33000001,-1.92,-1.51,-.64999998,-.58999997,-.47999999,1.25,-.81,.23,-.51999998,-.12,1.05
-.63,.64999998,-1.45,3.6400001,-1.99,.28,-.28999999,-.36000001,-1.08,.28999999,-2.45,-.99000001
1.47,-1.48,-1.17,-1.1900001,-2.8199999,-.47,-1.3,.72000003,-.47999999,-.72000003,-1.04,-1.34
-.98000002,.2,-2.21,-2.6199999,-3.4000001,-2.6700001,.090000004,-1.27,-1.35,-1.41,-2.6199999,-1.6
.11,-.36000001,-3.8900001,-.090000004,-.19,-1.35,.88,-2.1700001,-4.1799998,1.48,-.98000002,0
-1.6,-.72000003,2.78,-1.33,-.31,-.0099999998,-.70999998,-3.28,-1.5599999,-1.62,-1.71,-.57999998
.93000001,-2.0899999,-.33000001,-.44999999,-.98000002,-1.97,-1.39,-.88999999,-1.1799999,-.82999998,-.37,-1.52
-3.1500001,-.64999998,2.47,.60000002,1.26,-.14,-1.1799999,.039999999,-1.86,-1.62,-2.3399999,-2.76
.57999998,.34999999,-2.54,-.74000001,-.33000001,-1.45,-1.49,-1.89,-.56999999,-1.6900001,-.54000002,-.34
-1.42,-.98000002,-.55000001,-1.13,-.17,1.17,-.20999999,2.0599999,-.50999999,-1.02,-.36000001,1.8200001
-.46000001,-1.73,-2.3,-1.14,-.63,-2.5899999,-2.01,-1.75,.1,-3.3599999,-1.47,-.76999998
-1.35,-.86000001,-.86000001,-.72000003,-2.6900001,-.27000001,-4.4099998,.93000001,.079999998,-.28,-.91000003,-.49000001
-.76999998,-.30000001,.18000001,-2.52,-1.5599999,-1.4,.68000001,-.69,-2.75,-1.03,-1.71,-.63999999
-1.72,.079999998,3.2,-1.96,-1.3099999,-.66000003,.88,-1.24,-1.28,1.0599999,-1.1900001,-2.0999999
-.88,-.55000001,-.68000001,-.79000002,-1.26,3.3800001,-2.6600001,.94999999,-.70999998,-2.3599999,.28999999,-1.65
.56999999,.81999999,-.059999999,-.82999998,2.25,-.93000001,-1.5599999,-2,-1.35,-1.74,-1.23,-1.95
-1.25,0,-1.3,-.02,1.05,-.94,-1.36,-1.65,-2.9100001,-2.22,-.56,-2.3199999
-1.66,-2.0999999,-.86000001,-.41999999,-.0099999998,-.60000002,-.95999998,-1.79,-.28,-2.5999999,-1.73,-1.46
-2.5999999,1.29,-3.1400001,.60000002,-.46000001,-.88999999,-3.04,-.85000002,1.28,.090000004,-1.03,1.16
-1.9400001,-.63,.55000001,-.31999999,-.039999999,.11,-1.51,.49000001,-2.01,-.43000001,.27000001,.68000001
-2.3099999,0,-1.22,.25999999,1.12,-2.73,2.1400001,-4.8899999,.38999999,-.63999999,-.93000001,-.38
.14,-.33000001,-.30000001,.30000001,-1.03,-1.05,.38999999,-1.4299999,-.97000003,-.83999997,-2.1600001,-1.46
-.47999999,-.86000001,1.14,-1.3200001,-1.66,-1.51,-1.1799999,-3.1099999,-1.5599999,-2.6900001,-.0099999998,-2.21
-1.72,-.37,-2.26,-1.14,.54000002,-1.37,-.19,-1.16,-.75,-.039999999,-1.5,2.0799999
2.0699999,-1.1900001,-.79000002,-2.3,1.78,-1.67,-1.42,.51999998,-.30000001,-.82999998,-.46000001,.33000001
-2.26,-1.3,-1.2,-.0099999998,-2.3199999,-.57999998,-.34999999,.40000001,-1.3,-2.23,-.50999999,.34
-2.8099999,-3.29,-1.33,-1.85,-2.6300001,2.0699999,.67000002,-3.1600001,.99000001,-1.1,3.25,.43000001
-1.15,-2.47,2.46,-.74000001,-2.77,-2.6800001,-1.55,-1.64,-1.87,-1.42,.66000003,.88
-2.0899999,.76999998,-.5,-2.1500001,.63,-.83999997,-.89999998,-2.0599999,1.02,-1.3,-.34999999,-1.71
.14,.07,-1.53,1.36,-.79000002,-1.59,-.93000001,-.46000001,-2.04,-2.5699999,.82999998,-.12
.51999998,-.37,-2.21,1.24,-1.17,-.51999998,-1.17,-1.14,-.36000001,-.86000001,-1,-2.3199999
-.64999998,-.27000001,-.31,.18000001,1.34,-.99000001,1.1900001,-1.2,-.60000002,-2.4400001,-1.98,-.12
1.0599999,.47,-1.08,-1.13,.88999999,-.28,-.95999998,-1.21,-1.76,-2.05,-.34999999,.18000001
.41999999,.64999998,-1.35,-.2,-2.45,1.47,-1.62,-.68000001,-.37,-.76999998,-1.27,-.79000002
.059999999,1.66,-.38,-.52999997,.25,2.9100001,-1.4299999,4.1399999,-1.45,-.95999998,.27000001,-.80000001
-1.0599999,-1.84,-.79000002,-.50999999,-3.26,-1.3099999,-.27000001,-.44999999,-.61000001,-2.0899999,-1.4,-1.6
-.95999998,.40000001,.31999999,-2.29,-.15000001,-2.47,-1.97,-.23999999,.55000001,-.44999999,-.36000001,-.20999999
-1.73,-2.23,-2.0999999,-1.16,-1.48,-.41,-2.9200001,-.94999999,-1.4400001,-1.21,-.41999999,-1.85
-1.11,-.75999999,-.23999999,-2.02,-2.79,4.79,.1,-.50999999,-.81,-.58999997,.16,-1.45
-2.27,-2.5,-1.75,-.1,-2.79,-.1,-.050000001,1,-1.67,-.20999999,-1.25,.76999998
3.6199999,-1.88,1.3099999,.40000001,.15000001,-1.04,-4.1100001,-1.3200001,-1.3099999,.27000001,-2.6300001,2.01
-.69999999,-.27000001,-.47,.75,-1.15,-1,-1.8200001,-.38,1.1,2.3099999,-1.26,-.50999999
-.83999997,-1.37,-2.5599999,.60000002,-1.47,-.97000003,-1.86,-2.9300001,-.60000002,1.41,-1.37,.17
.039999999,-.059999999,-1.27,-.37,-.41,-.79000002,-.31999999,.60000002,-1.02,-.54000002,-3.04,-3.8699999
.44999999,.27000001,-.47,1.33,-.44999999,-1.01,-4.25,.0099999998,.85000002,1.46,.15000001,-.46000001
-1.77,-1.58,.49000001,-.74000001,-.34,-1.58,-.38,-.1,-.69999999,-1.02,-.27000001,-1.27
-1.64,.31,.91000003,-1.72,-1.88,-.81999999,-.5,-1.6,-1.1,-2.8800001,-1.9400001,-1.25
.12,-.64999998,-.75999999,-1.96,-.82999998,-.88999999,-1.7,-1.38,-1.08,-2.1400001,-1.77,-1.88
.38999999,-.25,-.19,-.89999998,-.33000001,-.20999999,-.22,-.31999999,.13,-1.74,-.94999999,3.54
-.79000002,-.079999998,-1.01,.51999998,-.16,.81999999,-1.5700001,-1.61,-1.74,.17,-.69999999,-2.3499999
.25999999,-2.77,.1,.059999999,1.35,-1.8099999,-1.73,-1.4400001,-.69999999,-3.0699999,-.88,-1.78
-.70999998,-.63,-.83999997,-2.0599999,.11,-.98000002,-2.7,-.85000002,-.14,1.4299999,-1.95,-1.1900001
-1.42,.12,-.66000003,-1.36,-.75,-1.58,-1.73,-2.52,-1.14,-.47,.079999998,2.01
-.5,-1.88,-1.98,-1.64,.039999999,-3.03,-2.1099999,-.33000001,-.79000002,.12,-1.11,-2.1400001
-.36000001,1.13,-1.29,-.31,-2.3399999,.60000002,1.52,-2.8199999,-.22,-.34999999,-.93000001,1.5
.72000003,-4.8299999,-1.91,-1.64,-1.52,.0099999998,-.72000003,.83999997,-1.76,.58999997,1.25,-.95999998
-.1,-1.59,-.92000002,-1.08,2.1199999,-1.9299999,.31,.44999999,-1.6,-.11,-.79000002,4.1900001
.63999999,-.56,-2.6099999,-1.23,-.15000001,-.94,-.2,-4.0100002,.33000001,-2.5799999,-1.27,-.98000002
-2.0999999,.079999998,-1.02,-1.1799999,-.72000003,-1.85,-2.6199999,-4.4200001,-.54000002,-.64999998,-.50999999,-1.29
-.75999999,.16,1.0599999,.75999999,.37,-2.26,-1.76,-.94999999,-.51999998,-.81999999,-1.62,1.09
-1.6900001,-.97000003,-3.8599999,-2.04,-1.1900001,-.44999999,.40000001,-1.02,-.5,-2.48,-1.03,2.0599999
.82999998,-.56,-.31,-1.22,.25999999,-1.29,-.52999997,-.79000002,-.059999999,-1.64,-3.3699999,.0099999998
.41999999,-.86000001,-4.9899998,-1.24,.83999997,.079999998,-1.66,-1.13,2.28,-1.1,-1.63,-.12
.77999997,-1.46,-.11,.090000004,.82999998,-3.71,-.63,-1.34,-2.52,-.22,-1.91,-.99000001
1.1,-2.8399999,-.57999998,-1.62,.23999999,2.3099999,2.3599999,-1.4400001,.18000001,-1.17,.23999999,-1.14
-.85000002,-1.14,.050000001,-2.1099999,-.68000001,.07,-3.1900001,-1.05,-.74000001,-1.1799999,-1.86,-1.09
-.5,-2.4000001,-.47,-.87,.13,-1.79,-3.05,.50999999,-3.1900001,-.16,-.60000002,1.15
-1.25,-.20999999,.50999999,.0099999998,.079999998,-.28,-.47,-.19,-2.0999999,-3.8099999,-1.5,-1.04
1.73,-1.04,-1.24,-2.78,.43000001,.13,-1.34,.87,-.07,.41999999,1.02,.039999999
2.1500001,-2.22,-.30000001,-1.65,-2.1199999,-2.8599999,-.85000002,-2.46,-.98000002,-2,-.0099999998,.090000004
-2.03,-1.27,-1.34,-1.05,-.23,1.35,.02,-.49000001,-.63,-1.9,-1.63,.88
-1.39,-.94,-1.45,-.98000002,-1.12,-1.42,-2.5699999,-.31,.47999999,-2.0899999,.40000001,-.1
-1.1,1.0700001,-1.17,-3.26,-.77999997,-2.77,3.3299999,-.97000003,-1.73,-1.88,-1.51,.68000001
.80000001,-2.3399999,-1.58,-1.91,-1.3099999,.17,-1.78,-.38,.54000002,-.73000002,-1.2,.80000001
-1.48,-1.0599999,.74000001,-.19,-.22,-.73000002,-1.28,-1.1799999,.19,-1.34,-.69999999,-4.5999999
-.51999998,-1.24,-.54000002,-.57999998,-1.5700001,-2.5599999,-1.35,-.63,-1.27,-1.52,-.75999999,-.93000001
-.97000003,1.03,.029999999,-1.21,-1.34,-.86000001,-.37,-.41999999,-2.49,1.9400001,-1.4299999,-2.53
1.8099999,-.2,.95999998,-1.0599999,-2.05,-2.1199999,-1.4299999,-.69999999,-.62,-.059999999,1.6900001,-1.61
-.50999999,-1.78,-2.5599999,-.83999997,-.079999998,4.79,-3.5899999,2.25,-.20999999,-.70999998,.56999999,2.3
-1.8,-.70999998,1.5,-.73000002,-.94,1.08,-.95999998,-.98000002,1.08,-.33000001,-1.65,.16
-.029999999,-1.76,-1.38,-.83999997,-.61000001,-1.8200001,-.079999998,-.79000002,-.33000001,-.55000001,-.79000002,-.47
.67000002,-1.4400001,-1.12,-1.34,-1.46,-2.3599999,-2.6800001,-1.41,-.41999999,-1.71,-2.23,-1.4400001
-.94999999,.30000001,1.29,-2.6199999,-2.0899999,.43000001,-1.35,-1.17,-2.28,-.090000004,-.83999997,.17
.55000001,-.36000001,.31,-1.14,-2.78,.38,-1.25,.55000001,-1.52,-.91000003,-1.23,.31999999
4.5999999,-2.49,2.2,-.090000004,-1.46,-1.17,-2.95,-1.59,-.18000001,-.61000001,-2.0899999,-4.04
.63999999,-.49000001,-1.12,-.55000001,-2.73,-.50999999,-1.62,-.19,-2.8900001,3.3800001,-1.26,-.31
-2.6600001,-.62,-.58999997,-.64999998,-2.02,-2.6600001,-.76999998,-1.4400001,-.80000001,-1.61,-1.8200001,-.75
-.46000001,-3.6600001,.25999999,-.56999999,-.23,-1.53,-.47999999,-2.0799999,2.26,-2.3499999,-1.14,-.50999999
-3.05,.62,-2.1400001,-2.1400001,-1.4,.55000001,-2.49,-.0099999998,-1.17,.11,-1.17,.94999999
-.28,-.029999999,-.28999999,.029999999,-1.13,.99000001,-4.5100002,-.88,-1.99,-1.74,-.31999999,.56
-.20999999,-.54000002,-1.27,.76999998,-3.55,-2.8299999,-.79000002,-.28999999,-2.5599999,-.55000001,.2,-.68000001
-.82999998,-2.27,-1.1,-1.96,-2.8599999,-.70999998,-.059999999,-2.49,-2.03,-1.45,-.74000001,.74000001
.77999997,-2.3299999,-1.3200001,-.63,.23,-2.28,-1.0599999,-.89999998,-1.6799999,-1.58,-.54000002,.25999999
-.44,-1.55,-.44,-.02,-3.03,-.67000002,.63,-1.36,-1.89,-3.55,3.1700001,.47
-.81,1.13,-2.01,-2.8099999,-.079999998,-1.6,-2,-.050000001,-1.26,-2.1300001,-1.25,.41999999
-.18000001,-.27000001,-2.27,2.1900001,.5,-1.52,-3.49,-1.6799999,-1.5700001,-.97000003,-4.3600001,-.99000001
-1.4400001,-.19,2,-.80000001,-.55000001,-.47999999,.75999999,-2.1900001,-1.25,-1.23,1.13,-1.9400001
.58999997,-1.91,.5,-.85000002,-.43000001,-.94999999,-.68000001,-3.24,.38999999,-.79000002,-.74000001,-.0099999998
-.090000004,-.72000003,-.25999999,1.66,-2.6600001,1.13,-1.61,.050000001,-.51999998,-1.91,1.79,-1.8
-1,-1.35,-2.4300001,-.17,-.91000003,-1.71,-.68000001,-.91000003,-2.22,-2.96,-1.4400001,.2
-2.01,-1.21,-2.3499999,1.91,-.74000001,-1.17,-.51999998,-1.55,-2.1199999,1.78,.33000001,1.0599999
.18000001,2.04,1.03,.50999999,-.20999999,-.49000001,-.69,.25999999,.25999999,-2.1099999,-.73000002,-4.0599999
.23,-.44,-.82999998,-1.79,-.80000001,-1.73,-.27000001,-.13,-1.53,-.69,-1.28,.14
.41999999,-1.05,-.70999998,-1.84,-.20999999,-2.24,-2.6600001,-.25,-.99000001,-2.45,-.31,.63
-.95999998,.76999998,.47999999,1.51,-.75999999,-1.5599999,-2.5799999,-.56999999,-1.76,-1.13,-.98000002,-.94999999
-2.23,-.56999999,-1.64,.66000003,-.69,1.03,-.36000001,-1.74,-2.3299999,-1,-.12,.86000001
-.85000002,-1.42,-.079999998,-1.95,-1.24,-1.79,-1.71,-.059999999,-.17,.47,1.51,-2.6600001
-1.16,-.30000001,1.24,.70999998,-.72000003,-2.29,-.79000002,-2.3,-.61000001,-1.48,-1.89,-.68000001
-1.4,-.60000002,-1.21,1.36,-.92000002,-.37,.050000001,-4.4400001,-1.2,-.43000001,-.88999999,1.99
-2.48,-.44999999,-1.46,-2.01,-1.76,-1.76,-1.98,-.82999998,-2.75,-.44999999,-.50999999,.16
.97000003,-1.79,-1.35,-1.0599999,-2.8499999,-1.9299999,.33000001,.079999998,-.51999998,-1.77,-.41,.74000001
1.0599999,1.0700001,.16,-1.87,.93000001,-3.45,-.55000001,.090000004,.41999999,-.63,-1.62,-1.0599999
-2.8,.37,.68000001,-1.77,-1.92,-.37,-3.1700001,.38999999,1.36,.98000002,-1.01,.13
-.46000001,-.11,-3.22,-1.4,.14,-2.04,-1.38,-1.29,-2.51,-.27000001,1.6799999,-.76999998
-1.37,-.38,-1.5,.059999999,-.80000001,-2.3199999,-.16,-1.01,-.61000001,.81,2.78,.61000001
-.63,-.97000003,-.63,.41999999,-.64999998,-.87,-1.25,-2.3299999,-.63999999,-1.26,1.14,-1.39
.87,1.67,.41,-2.24,-.94999999,.20999999,-.0099999998,-3.49,-1.62,.36000001,-1.52,-3.2
.30000001,-1.04,.94,-2.74,.14,.55000001,1.22,-2.5899999,-3.6500001,-.61000001,-1.23,.039999999
2.0999999,-1.8200001,-.74000001,-2.5,1.77,-1.87,.039999999,-1.2,-1.14,-1.08,-1.0700001,.44999999
1.17,1.3200001,.38,-1.63,-.02,-2.77,-1.66,-.25,-1.39,-3.5899999,-.81999999,2.4400001
-2.1300001,.98000002,-1.15,.19,.88,.63,-1.6900001,.97000003,-2.76,-3.0699999,-.14,-.050000001
-1.26,.14,-.98000002,-.95999998,-1.95,-.40000001,.25,-.88,-4.9299998,1.73,-4.48,-1
2.9200001,,.039999999,-.43000001,-.44999999,-1.5,-.34999999,-1.66,-.30000001,-1.6799999,.58999997,.17
-.37,,-1.47,.0099999998,-2.6700001,.15000001,-1.22,-.79000002,-1.14,-.059999999,-.61000001,-.82999998
-1.11,,-1.02,-1.78,-2.0999999,-.94999999,-.69999999,.64999998,-1.23,-.47999999,-.30000001,-1.63
-.28999999,,-.11,-.92000002,2.97,-1.26,-1.16,-1.21,-.51999998,-.97000003,-.63,-1.35
-1.63,,-1.71,-1.26,-.54000002,1.53,-3.3699999,-.64999998,-.99000001,-2.6099999,.55000001,.079999998
.49000001,,-.28,.02,-.77999997,1.3,-1.04,-1.97,-2.5799999,.64999998,1.26,.1
.36000001,,-1.6799999,-.090000004,-1.86,.75,-.76999998,-.30000001,-.25,-1.66,1.27,-2.1099999
-1.84,,.02,-.02,-.47999999,.059999999,-1.21,-.34,.47,-2.03,-.67000002,-.23
-2.47,,-.34,-1.4299999,.47,.56,.66000003,-.029999999,-1.1,-.99000001,-.059999999,-.28999999
-3.5,,-2.3499999,-.57999998,-.56,.73000002,-1,-.02,1.9299999,-1.51,-.97000003,-1.2
-.28,,.70999998,-.62,-.34999999,-.47999999,-1.01,-1.64,-1.1,-.81999999,1.28,-1.3200001
.079999998,,-.55000001,-.07,-1.04,-1.48,-.85000002,-.47999999,-.41,-1.34,-.68000001,-.33000001
-.56999999,,-1.39,-.15000001,-.5,-1.8099999,-1.04,-.81,-.17,-1.83,-.91000003,.74000001
-1.74,,1.37,-1.0700001,-1.74,-1.28,.34999999,-1.5599999,2.1099999,-1.16,2.4400001,.34
1.47,,-1.24,-.77999997,-1.13,1.23,-.07,-1.1799999,-.56,-.1,-.92000002,.27000001
4.25,,-.88,-3.6099999,-.33000001,-.27000001,-.18000001,-2.1099999,-2.27,3.26,-.94999999,.059999999
-2.29,,-1.3,-1.39,-1.71,.14,-4.5900002,-1.45,-.74000001,-2.1500001,-1.78,.31
-1.65,,-1.0700001,-1.28,-.58999997,-.56,-1.23,-.19,-1.45,-1.61,-1.5,-.34999999
-1.3200001,,.92000002,-.72000003,-2,-3.9000001,-.050000001,.23,.23,-2.8099999,-.82999998,-.37
-1.3099999,,1.41,-1.42,.34,-1.96,-1.6,.12,-1.04,-.80000001,-1.1,1.77
.40000001,,-1.64,-.039999999,.25999999,1.02,2.24,-.20999999,-.25999999,-1.55,.37,-.52999997
-.28,,2.24,.34,-.81999999,-.69,-1.8200001,-.22,.07,-2.0799999,-.38999999,-.44999999
.02,,4.04,-1.52,-1.39,-.76999998,-.13,.1,-1.1,-.63999999,-.81,-.88999999
-2.24,,2.6700001,-1.27,-.029999999,-.66000003,-.30000001,-.82999998,-1.46,1.6799999,.13,-1.41
-.19,,.25999999,-.92000002,-1.51,.25,2.05,-1.35,-1.52,-.92000002,-.25,-1.5700001
-1.17,,-.69,-.97000003,-1.86,-2.1199999,-1.34,1.35,-.77999997,-.58999997,1.5,-3.76
1.16,,-1.22,-1.64,-1.4,1.83,-3.04,-.94999999,-2.04,-2.04,-1.9400001,-1.01
-1.5700001,,-.029999999,-1.1799999,-2.46,-2.5899999,-.37,-.12,.82999998,-.31999999,-1.35,.98000002
-.64999998,,1.53,-.27000001,1.86,-1.38,2.45,-1.36,-3.48,-1.74,-1.85,-.77999997
-.94999999,,1.61,-.14,.41,-.43000001,-1.5,.47999999,-.68000001,-1.92,-.40000001,-.23
-1.9400001,,-2.55,-2.6300001,.090000004,-1,-2.76,-2.04,-.49000001,.14,-1.6799999,-2.5799999
-.40000001,,.94,2.95,-1.72,.37,.33000001,1.39,-.56999999,-1.17,-.5,-1.21
-.51999998,,-1.47,-1.71,-1.23,-1.79,-1.1799999,-.87,-2.6099999,-1.6900001,.55000001,.38999999
-3.1500001,,-1.46,-3.8900001,-.40000001,-.69999999,1.9400001,.22,.079999998,-.28999999,-.43000001,.12
1.84,,-.47999999,-1.0700001,-.31999999,-3.98,1.72,-2.47,-.27000001,-1.39,-.73000002,.77999997
-.44999999,,-1.16,-1.71,-.51999998,.17,-2.3599999,.52999997,-4.9000001,-1.4400001,1,.44
-.1,,2.46,-2.1600001,-1.75,-.76999998,-1.37,-1.1900001,.07,-2.6600001,-1.02,.76999998
-1.5599999,,.61000001,-.13,-.02,.88,-1.66,.30000001,-2.53,3.3399999,-.61000001,1.34
2.26,,-1.67,-.87,-1.1900001,.34,2.6400001,-1.8099999,-3.0599999,-.43000001,-1.41,1.47
-.94999999,,.41,-.81999999,-1.84,-1.2,-3.0899999,0,-1.84,-1.33,-.13,-.15000001
-1.1900001,,.0099999998,.40000001,3.1500001,-.92000002,-1.5599999,-1.1799999,-1.8,-1.49,-2.52,-.31999999
-.41,,-2.1099999,-2.79,.34,-.12,-.40000001,-2.1400001,-1.86,-.95999998,-2.8900001,-.82999998
1.37,,-2.3,-1.83,-2.7,-1.3099999,-2.6700001,-1.55,.20999999,2.8800001,-.72000003,.92000002
-1,,-.44,-2.1800001,-.30000001,-.039999999,-.02,-.88999999,-1.4,-1.23,-1.39,.059999999
-.059999999,,-.44,-1.24,-.62,-.81,.28999999,-2.6300001,-.91000003,-1.53,.60000002,1.63
-1.4,,-2.01,-1.28,-1.58,.11,.40000001,.18000001,.85000002,-.60000002,1.54,-1.34
-.63,,-1,-.63,-.30000001,-.80000001,-.52999997,-.25,.0099999998,-1.5700001,-.16,-.76999998
-1.3,,-.75999999,.61000001,-.28999999,-1.33,.66000003,.44,-.1,-1.74,.15000001,-.64999998
-4.48,,.88999999,.66000003,-1.87,-1.16,1.03,4.04,-.37,-1.89,2.03,-1.8
-1.61,,-1.61,-1.26,-.92000002,-2.0699999,-1.46,-2.0799999,-1.46,-1.27,-.89999998,-.92000002
-.079999998,,-.86000001,-.95999998,-.85000002,2.53,-.039999999,-1.15,-.63999999,-.92000002,.38999999,-1.13
-.97000003,,-.13,1.38,-.14,-1.37,.28,-.56999999,2.5799999,-.85000002,-1.27,-1.25
-.66000003,,1.95,-2.1800001,-1.14,1.2,-1.13,-.58999997,-.83999997,1.4,-3.4400001,1.45
.64999998,,-.41999999,-2.0599999,-.22,-1.75,-2.8499999,-1.1799999,-3.73,-1.76,-.68000001,1.62
-2.1700001,,.15000001,-2.0899999,-1.53,.72000003,-1.97,4.52,-1.36,-1.41,-1.79,1.42
1.4299999,,-1.65,-1.46,.44999999,-1.99,-2.45,2.3900001,-.98000002,.17,.19,-1.66
.87,,-.79000002,-2.49,-.58999997,.92000002,-2.02,2.1099999,-.38,-.85000002,-.58999997,.89999998
.33000001,,-2.29,-.68000001,.090000004,-.72000003,.1,-1.96,-1.98,.17,-2.5,-.49000001
-.63,,-2.3,.81999999,-.17,-.13,-.87,-1.09,-.93000001,-1.3099999,1.4,.19
-1.52,,-.34,-.11,.77999997,.77999997,.25999999,3.55,-.18000001,-3.1300001,.88999999,-1.22
-1.9,,-.050000001,-.20999999,-2.03,2.3900001,-2.49,1.55,.039999999,-4.6300001,-1.62,.67000002
3.53,,-2.5699999,-.69,-.33000001,1.0599999,-2.3499999,-2.9100001,.27000001,-.50999999,-.18000001,2.99
-2.8299999,,-.92000002,-1.0700001,-.82999998,.88,-4.29,-1.21,-2.5799999,.75999999,-1.03,-1.67
.23,,-.87,1.35,-2.8399999,-3.9000001,1.8,-3.1500001,-1.8200001,.88,-2.3199999,-1.21
-2.28,,-2.24,-1.9400001,-.18000001,-1.52,-.44,2.76,-1.41,-.94,-1.5,1.4299999
-3.3,,-1.91,1.23,-.12,-1.4400001,-.89999998,-1.4,-1.9299999,-2.05,.31999999,-.12
-1.3200001,,-1.51,-1.73,-1.97,-1.23,-2.78,-1.09,-4.4200001,-2.5,-1.15,-1.29
.54000002,,-2.3599999,.039999999,-1.03,-1.04,-3.98,-1.23,-1.5599999,-.51999998,-.23,-.61000001
-2.03,,-1.76,-1.88,-.41,1.1900001,-1.64,-.94,-.02,-.97000003,-1.34,.98000002
-.69999999,,-.22,3.1700001,-1.6900001,-1.59,-2.21,-2.47,-1.22,-2.3599999,-.87,-.23
.16,,-.050000001,-1.1900001,.62,-.95999998,.94999999,-2.05,-1,-.57999998,-.30000001,.56
-1.3200001,,-1.8,-1.49,-.94999999,1.9299999,-.039999999,-1.04,-2.04,-.93000001,3.1900001,-1.39
-.89999998,,-.41999999,-1.39,-.079999998,2.0799999,.059999999,-2.74,-.19,-1.6,1.49,.28999999
.15000001,,4.7800002,-1.7,2.1300001,-.81,-2.0799999,-.44,-2.3099999,-.75,-.36000001,-.66000003
-1.36,,.36000001,-.40000001,1.24,-.61000001,.059999999,-.23,-.14,-1.01,-1.04,.38
-.43000001,,1.36,-1.88,-2.23,.039999999,-1.0599999,.059999999,-1.72,2.24,-.14,-.52999997
-1.2,,-.059999999,.34999999,2.76,-1.79,2.8,-.19,1.77,-2.8199999,-1.3,-.95999998
-2.0899999,,-.1,-.67000002,-.61000001,-.28,-.41999999,-1.4299999,-.31,-.16,.80000001,-2.0699999
-1.26,,-4.8499999,-.61000001,-.079999998,-.74000001,-.95999998,-1.87,-2.4300001,-.25,.69,.1
-1.04,,-2.78,-.54000002,.34999999,-2.3499999,-3.04,-1.5599999,-.52999997,-.41999999,.22,-.25
.2,,-2.48,-1.35,-.28,-1.3099999,-.57999998,-2.55,-1.3099999,.70999998,-1.15,-.15000001
-.82999998,,-.60000002,-2.1700001,-.61000001,-1.1799999,-.70999998,-1.51,-2.0999999,-2.01,-1.13,-.19
-2.78,,-.51999998,.68000001,-.70999998,.63,-1.41,1.55,-.44999999,-1.3,.82999998,-1.9400001
1.25,,-1.83,-2.8,-.56,-1.98,-2.72,-.12,1.29,-.34999999,2.03,-.89999998
.13,,-1.58,-2.0899999,-1.4,.1,2.71,.07,-.77999997,-1.16,-.52999997,-.22
-.28999999,,.89999998,.28999999,-1.08,-1.39,-.88,1.41,.1,-3.3699999,-.34,-1.09
-1.35,,1.48,-2.71,-1.27,2,-.81999999,.12,-2.7,-.87,-.94999999,-3.22
